key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,startDayOfYear,endDayOfYear,modified,lastInterpreted,references,license,isSequenced,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,informationWithheld,http://unknown.org/nick,verbatimEventDate,verbatimLocality,collectionCode,gbifID,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,occurrenceRemarks,http://unknown.org/captive,identificationID,lifeStage,infraspecificEpithet,vernacularName,locality,county,dataGeneralizations,individualCount,higherClassification,identificationRemarks,sex,projectId,programmeAcronym,sampleSizeUnit,sampleSizeValue,samplingProtocol,habitat,samplingEffort,associatedReferences,distanceFromCentroidInMeters,associatedSequences,taxonConceptID,name,organismName,institutionKey,coordinatePrecision,eventID,language,parentEventID,type,georeferencedBy,organismQuantityType,georeferenceProtocol,higherGeography,institutionID,island,dynamicProperties,accessRights,georeferenceRemarks,verbatimIdentification,bibliographicCitation,verbatimElevation,http://unknown.org/datasetnameproperty,identificationVerificationStatus,organismRemarks,networkKeys,collectionKey,preparations,georeferencedDate,verbatimCoordinateSystem,georeferenceSources,locationID,datasetID,organismID,recordNumber,nomenclaturalCode,elevation,collectionID,establishmentMeans,georeferenceVerificationStatus,elevationAccuracy,fieldNumber,locationRemarks,ownerInstitutionCode,islandGroup,otherCatalogNumbers,municipality,disposition,higherGeographyID,lithostratigraphicTerms,organismQuantity,parentNameUsage,materialEntityID,typeStatus,taxonRemarks,locationAccordingTo,footprintWKT,previousIdentifications,identificationQualifier,pointRadiusSpatialFit,footprintSRS,footprintSpatialFit,earliestAgeOrLowestStage,namePublishedInYear,verbatimTaxonRank
3891410986,"Prionailurus bengalensis (Kerr, 1792)",10.349911,76.953423,cdround,4b286126-5658-44ac-b958-cc8fc0f511e1,038a1133-81e2-42e8-a4dd-b5ac246eb082,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,IN,EML,2024-01-23T17:44:49.169+00:00,2024-01-26T11:45:24.924+00:00,6,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,5,ASIA,Tamil Nadu,2017,1,1,2017-01-01,1,1,NA,2024-01-26T11:45:24.924+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,FALSE,NA,Divya Mudappa,NA,WGS84,Mammalia,IN,ASIA,India,ASIA,NA,urn:ncf:arp:d51db105-4729-4b84-b919-5ed4962a720a:sp1,NA,NA,NA,Lower Paralai,NA,3891410986,urn:ncf:arp:d51db105-4729-4b84-b919-5ed4962a720a:sp1,NA,NA,NCF-India,17:57:00+05:30,"Sign - Track/Pugmark | Small tracks, some with nails and some really small and rounded without",NA,NA,NA,NA,Leopard cat,Valparai Plateau and Anamalai Tiger Reserve,Coimbatore,NA,NA,NA,NA,NA,ncf-arrp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,d51db105-4729-4b84-b919-5ed4962a720a,en,NA,Dataset,NA,NA,NA,NA,https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082,NA,NA,NA,Data collected on mobile phones | GPS vertical accuracy = 3 | GPS speed = 0 | GPS course =4,Leopard Cat,"Nature Conservation Foundation (2022). Mammal occurrence in Valparai Plateau and Anamalai Tiger Reserve, Tamil Nadu, India (2015-18). GBIF dataset.",1077,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3891411283,"Prionailurus bengalensis (Kerr, 1792)",10.320255,76.982001,cdround,4b286126-5658-44ac-b958-cc8fc0f511e1,038a1133-81e2-42e8-a4dd-b5ac246eb082,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,IN,EML,2024-01-23T17:44:49.169+00:00,2024-01-26T11:45:25.168+00:00,6,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,5,ASIA,Tamil Nadu,2017,2,25,2017-02-25,56,56,NA,2024-01-26T11:45:25.168+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,FALSE,NA,Ashni Dhawale,NA,WGS84,Mammalia,IN,ASIA,India,ASIA,NA,urn:ncf:arp:a5f39a44-56e8-4936-9bae-653178f7eefa:sp1,NA,NA,NA,Vellamalai,NA,3891411283,urn:ncf:arp:a5f39a44-56e8-4936-9bae-653178f7eefa:sp1,NA,NA,NCF-India,20:36:00+05:30,NA,NA,NA,NA,NA,Leopard cat,Valparai Plateau and Anamalai Tiger Reserve,Coimbatore,NA,NA,NA,NA,NA,ncf-arrp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,a5f39a44-56e8-4936-9bae-653178f7eefa,en,NA,Dataset,NA,NA,NA,NA,https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082,NA,NA,NA,Data collected on mobile phones | GPS vertical accuracy = 16 | GPS speed = 0 | GPS course =40,Leopard Cat,"Nature Conservation Foundation (2022). Mammal occurrence in Valparai Plateau and Anamalai Tiger Reserve, Tamil Nadu, India (2015-18). GBIF dataset.",1132,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273913386,"Prionailurus bengalensis (Kerr, 1792)",12.32,107.08,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:01.091+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,9,2017-03-09,68,68,NA,2024-01-24T17:46:01.091+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sot Vandoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Jahoo2017CT_Jahoo02_2017_231486,NA,NA,NA,NA,NA,2273913386,Jahoo2017CT_Jahoo02_2017_231486,NA,NA,NA,3:19:26,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,Jahoo02_2017,English,Jahoo2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273914393,"Prionailurus bengalensis (Kerr, 1792)",12.32,107.08,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:01.090+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,9,2017-03-09,68,68,NA,2024-01-24T17:46:01.090+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sot Vandoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Jahoo2017CT_Jahoo02_2017_231487,NA,NA,NA,NA,NA,2273914393,Jahoo2017CT_Jahoo02_2017_231487,NA,NA,NA,3:19:26,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,Jahoo02_2017,English,Jahoo2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273916015,"Prionailurus bengalensis (Kerr, 1792)",12.32,107.08,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:01.091+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,9,2017-03-09,68,68,NA,2024-01-24T17:46:01.091+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sot Vandoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Jahoo2017CT_Jahoo02_2017_231488,NA,NA,NA,NA,NA,2273916015,Jahoo2017CT_Jahoo02_2017_231488,NA,NA,NA,3:19:27,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,Jahoo02_2017,English,Jahoo2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990778816,"Prionailurus bengalensis (Kerr, 1792)",15.631211,99.218792,cdround,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.791+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,12,2017-03-12,71,71,NA,2024-01-26T09:57:53.791+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,TH,ASIA,Thailand,ASIA,NA,QU:ECL:SMCRF:003381,NA,NA,NA,NA,NA,3990778816,QU:ECL:SMCRF:003381,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Huai Kha Khaeng Wildlife Sanctuary,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,NA,camera trap,NA,2581 trapnights,"""project: HKK ForestGEO, e-mammals project ID: p243, mcsheaw@si.edu""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990779077,"Prionailurus bengalensis (Kerr, 1792)",15.6324,99.217,,84b5b072-2832-4c72-ad17-eb90bcb0c5ac,58ff88f6-8a7e-41a3-a5fb-8a277f5203e7,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,NP,EML,2024-01-19T18:07:04.514+00:00,2024-01-26T09:57:53.965+00:00,41,MATERIAL_CITATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,11,2017-03-11,70,70,NA,2024-01-26T09:57:53.965+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,NA,NA,NA,WGS84,Mammalia,TH,ASIA,Thailand,ASIA,NA,QU:ECL:SMCRF:004673,NA,NA,NA,NA,NA,3990779077,QU:ECL:SMCRF:004673,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mainland Leopard Cat,Huai Kha Khaeng WS,NA,NA,NA,NA,NA,NA,BIFA6_005,BIFA,square kilometers,17,camera trap,mixed,1335 trapnights,"""project: HKK ForestGEO, e-mammals project ID: p243, mcsheaw@si.edu""",NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273914575,"Prionailurus bengalensis (Kerr, 1792)",12.14,106.92,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:02.131+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,28,2017-03-28,87,87,NA,2024-01-24T17:46:02.131+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sorn Chanthoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Seima2017CT_KSWS_02_2017_235646,NA,NA,NA,NA,NA,2273914575,Seima2017CT_KSWS_02_2017_235646,NA,NA,NA,6:26:23,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,KSWS_02_2017,English,Seima2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273915395,"Prionailurus bengalensis (Kerr, 1792)",12.14,106.92,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:02.131+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,28,2017-03-28,87,87,NA,2024-01-24T17:46:02.131+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sorn Chanthoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Seima2017CT_KSWS_02_2017_235647,NA,NA,NA,NA,NA,2273915395,Seima2017CT_KSWS_02_2017_235647,NA,NA,NA,6:26:24,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,KSWS_02_2017,English,Seima2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273914779,"Prionailurus bengalensis (Kerr, 1792)",12.14,106.92,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:02.136+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,28,2017-03-28,87,87,NA,2024-01-24T17:46:02.136+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sorn Chanthoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Seima2017CT_KSWS_02_2017_235649,NA,NA,NA,NA,NA,2273914779,Seima2017CT_KSWS_02_2017_235649,NA,NA,NA,6:26:51,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,KSWS_02_2017,English,Seima2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273916017,"Prionailurus bengalensis (Kerr, 1792)",12.14,106.92,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:02.131+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,28,2017-03-28,87,87,NA,2024-01-24T17:46:02.131+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sorn Chanthoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Seima2017CT_KSWS_02_2017_235650,NA,NA,NA,NA,NA,2273916017,Seima2017CT_KSWS_02_2017_235650,NA,NA,NA,6:26:51,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,KSWS_02_2017,English,Seima2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273916216,"Prionailurus bengalensis (Kerr, 1792)",12.14,106.92,"rdativ,osiic",423e89b5-3c05-4ebe-8671-ddade9409b11,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,KH,EML,2023-01-06T18:37:09.786+00:00,2024-01-24T17:46:02.130+00:00,162,MACHINE_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,NA,ASIA,NA,2017,3,28,2017-03-28,87,87,NA,2024-01-24T17:46:02.130+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,NA,WCS Cambodia,Sorn Chanthoeun,WGS84,Mammalia,KH,ASIA,Cambodia,ASIA,WCS Cambodia,Seima2017CT_KSWS_02_2017_235651,NA,NA,NA,NA,NA,2273916216,Seima2017CT_KSWS_02_2017_235651,NA,NA,NA,6:26:52,NA,NA,NA,NA,NA,NA,Keo Seima Wildlife Sanctuary,NA,NA,1,NA,NA,NA,BIFA3_37,BIFA,NA,NA,Camera trapping,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,0.01,KSWS_02_2017,English,Seima2017CT,StillImage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3891409148,"Prionailurus bengalensis (Kerr, 1792)",10.330055,76.960123,cdround,4b286126-5658-44ac-b958-cc8fc0f511e1,038a1133-81e2-42e8-a4dd-b5ac246eb082,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,IN,EML,2024-01-23T17:44:49.169+00:00,2024-01-26T11:45:23.397+00:00,6,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,NA,50,ASIA,Tamil Nadu,2017,3,18,2017-03-18,77,77,NA,2024-01-26T11:45:23.397+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,FALSE,NA,Ganesh Raghunathan,NA,WGS84,Mammalia,IN,ASIA,India,ASIA,NA,urn:ncf:arp:3b76ba8b-d2ce-48a8-92ac-b62674b66a51:sp1,NA,NA,NA,Sheikalmudi,NA,3891409148,urn:ncf:arp:3b76ba8b-d2ce-48a8-92ac-b62674b66a51:sp1,NA,NA,NCF-India,19:48:00+05:30,NA,NA,NA,NA,NA,Leopard cat,Valparai Plateau and Anamalai Tiger Reserve,Coimbatore,NA,NA,NA,NA,NA,ncf-arrp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,3b76ba8b-d2ce-48a8-92ac-b62674b66a51,en,NA,Dataset,NA,NA,NA,NA,https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082,NA,NA,NA,Data collected on mobile phones | GPS vertical accuracy = 48 | GPS speed = 1.35 | GPS course =100,Leopard Cat,"Nature Conservation Foundation (2022). Mammal occurrence in Valparai Plateau and Anamalai Tiger Reserve, Tamil Nadu, India (2015-18). GBIF dataset.",1135,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
